y_token_train,y_list,GPT_ans,Hobert_ans,GPT,HeBERT
7015,Negative,Negative,Negative,TRUE,TRUE
7016,Positive,Neutral,Negative,FALSE,FALSE
7017,Negative,Negative,Negative,TRUE,TRUE
7018,Positive,Negative,Negative,FALSE,FALSE
7019,Negative,Negative,Negative,TRUE,TRUE
7020,Positive,Positive,Positive,TRUE,TRUE
7021,Negative,Negative,Negative,TRUE,TRUE
7022,Positive,Negative,Positive,FALSE,TRUE
7023,Positive,Negative,Negative,FALSE,FALSE
7024,Positive,Positive,Positive,TRUE,TRUE
7025,Positive,Positive,Positive,TRUE,TRUE
7026,Positive,Positive,Positive,TRUE,TRUE
7027,Positive,Positive,Negative,TRUE,FALSE
7028,Negative,Negative,Negative,TRUE,TRUE
7029,Positive,Neutral,Positive,FALSE,TRUE
7030,Positive,Negative,Negative,FALSE,FALSE
7031,Negative,Negative,Negative,TRUE,TRUE
7032,Positive,Positive,Positive,TRUE,TRUE
7033,Positive,Positive,Positive,TRUE,TRUE
7034,Positive,Positive,Positive,TRUE,TRUE
7035,Positive,Positive,Positive,TRUE,TRUE
7036,Positive,Neutral,Negative,FALSE,FALSE
7037,Positive,Neutral,Negative,FALSE,FALSE
7038,Negative,Negative,Negative,TRUE,TRUE
7039,Positive,Positive,Positive,TRUE,TRUE
7040,Positive,Positive,Positive,TRUE,TRUE
7041,Positive,Positive,Positive,TRUE,TRUE
7042,Positive,Neutral,Negative,FALSE,FALSE
7043,Positive,Positive,Positive,TRUE,TRUE
7044,Negative,Negative,Negative,TRUE,TRUE
7045,Positive,Negative,Neutral,FALSE,FALSE
7046,Positive,Neutral,Positive,FALSE,TRUE
7047,Positive,Negative,Negative,FALSE,FALSE
7048,Positive,Neutral,Positive,FALSE,TRUE
7049,Negative,Neutral,Negative,FALSE,TRUE
7050,Positive,Positive,Positive,TRUE,TRUE
7051,Positive,Positive,Positive,TRUE,TRUE
7052,Positive,Neutral,Negative,FALSE,FALSE
7053,Neutral,Negative,Negative,FALSE,FALSE
7054,Positive,Neutral,Positive,FALSE,TRUE
7055,Positive,Positive,Positive,TRUE,TRUE
7056,Negative,Neutral,Negative,FALSE,TRUE
7057,Positive,Positive,Positive,TRUE,TRUE
7058,Positive,Positive,Positive,TRUE,TRUE
7059,Positive,Neutral,Positive,FALSE,TRUE
7060,Positive,Positive,Positive,TRUE,TRUE
7061,Positive,Neutral,Positive,FALSE,TRUE
7062,Positive,Positive,Negative,TRUE,FALSE
7063,Positive,Positive,Negative,TRUE,FALSE
7064,Negative,Negative,Positive,TRUE,FALSE
7065,Positive,Positive,Positive,TRUE,TRUE
7066,Negative,Negative,Negative,TRUE,TRUE
7067,Negative,Neutral,Negative,FALSE,TRUE
7068,Negative,Neutral,Negative,FALSE,TRUE
7069,Negative,Negative,Negative,TRUE,TRUE
7070,Positive,Positive,Positive,TRUE,TRUE
7071,Positive,Positive,Positive,TRUE,TRUE
7072,Positive,Negative,Negative,FALSE,FALSE
7073,Positive,Positive,Positive,TRUE,TRUE
7074,Positive,Neutral,Negative,FALSE,FALSE
7075,Positive,Positive,Positive,TRUE,TRUE
7076,Positive,Positive,Positive,TRUE,TRUE
7077,Positive,Positive,Negative,TRUE,FALSE
7078,Negative,Neutral,Negative,FALSE,TRUE
7079,Positive,Negative,Positive,FALSE,TRUE
7080,Negative,Negative,Negative,TRUE,TRUE
7081,Positive,Neutral,Positive,FALSE,TRUE
7082,Positive,Positive,Positive,TRUE,TRUE
7083,Positive,Neutral,Positive,FALSE,TRUE
7084,Positive,Positive,Positive,TRUE,TRUE
7085,Positive,Positive,Positive,TRUE,TRUE
7086,Positive,Neutral,Negative,FALSE,FALSE
7087,Negative,Negative,Negative,TRUE,TRUE
7088,Negative,Negative,Negative,TRUE,TRUE
7089,Negative,Negative,Negative,TRUE,TRUE
7090,Positive,Positive,Positive,TRUE,TRUE
7091,Positive,Positive,Positive,TRUE,TRUE
7092,Positive,Positive,Positive,TRUE,TRUE
7093,Positive,Neutral,Positive,FALSE,TRUE
7094,Negative,Negative,Positive,TRUE,FALSE
7095,Positive,Positive,Positive,TRUE,TRUE
7096,Negative,Negative,Negative,TRUE,TRUE
7097,Neutral,Neutral,Positive,TRUE,FALSE
7098,Positive,Positive,Positive,TRUE,TRUE
7099,Negative,Negative,Negative,TRUE,TRUE
7100,Negative,Negative,Negative,TRUE,TRUE
7101,Negative,Negative,Negative,TRUE,TRUE
7102,Negative,Neutral,Negative,FALSE,TRUE
7103,Positive,Positive,Positive,TRUE,TRUE
7104,Positive,Positive,Positive,TRUE,TRUE
7105,Negative,Negative,Negative,TRUE,TRUE
7106,Positive,Positive,Positive,TRUE,TRUE
7107,Positive,Positive,Positive,TRUE,TRUE
7108,Positive,Positive,Positive,TRUE,TRUE
7109,Positive,Negative,Positive,FALSE,TRUE
7110,Positive,Neutral,Positive,FALSE,TRUE
7111,Negative,Negative,Negative,TRUE,TRUE
7112,Positive,Positive,Positive,TRUE,TRUE
7113,Negative,Negative,Negative,TRUE,TRUE
7114,Negative,Negative,Negative,TRUE,TRUE
7115,Positive,Positive,Positive,TRUE,TRUE
7116,Positive,Positive,Negative,TRUE,FALSE
7117,Positive,Negative,Negative,FALSE,FALSE
7118,Positive,Positive,Positive,TRUE,TRUE
7119,Positive,Positive,Positive,TRUE,TRUE
7120,Negative,Neutral,Negative,FALSE,TRUE
7121,Positive,Neutral,Positive,FALSE,TRUE
7122,Positive,Positive,Positive,TRUE,TRUE
7123,Positive,Positive,Negative,TRUE,FALSE
7124,Negative,Neutral,Negative,FALSE,TRUE
7125,Positive,Positive,Positive,TRUE,TRUE
7126,Negative,Negative,Negative,TRUE,TRUE
7127,Positive,Negative,Negative,FALSE,FALSE
7128,Positive,Negative,Positive,FALSE,TRUE
7129,Negative,Negative,Negative,TRUE,TRUE
7130,Positive,Positive,Positive,TRUE,TRUE
7131,Negative,Negative,Negative,TRUE,TRUE
7132,Positive,Neutral,Positive,FALSE,TRUE
7133,Positive,Neutral,Positive,FALSE,TRUE
7134,Positive,Positive,Positive,TRUE,TRUE
7135,Negative,Negative,Negative,TRUE,TRUE
7136,Negative,Neutral,Negative,FALSE,TRUE
7137,Positive,Negative,Negative,FALSE,FALSE
7138,Positive,Positive,Positive,TRUE,TRUE
7139,Positive,Positive,Positive,TRUE,TRUE
7140,Positive,Neutral,Positive,FALSE,TRUE
7141,Positive,Positive,Positive,TRUE,TRUE
7142,Negative,Neutral,Negative,FALSE,TRUE
7143,Positive,Neutral,Negative,FALSE,FALSE
7144,Negative,Negative,Negative,TRUE,TRUE
7145,Negative,Negative,Negative,TRUE,TRUE
7146,Negative,Neutral,Negative,FALSE,TRUE
7147,Negative,Neutral,Negative,FALSE,TRUE
7148,Positive,Positive,Negative,TRUE,FALSE
7149,Positive,Neutral,Negative,FALSE,FALSE
7150,Positive,Positive,Positive,TRUE,TRUE
7151,Positive,Positive,Positive,TRUE,TRUE
7152,Positive,Positive,Positive,TRUE,TRUE
7153,Negative,Negative,Negative,TRUE,TRUE
7154,Negative,Neutral,Negative,FALSE,TRUE
7155,Negative,Negative,Negative,TRUE,TRUE
7156,Positive,Negative,Positive,FALSE,TRUE
7157,Positive,Positive,Positive,TRUE,TRUE
7158,Positive,Positive,Positive,TRUE,TRUE
7159,Positive,Positive,Positive,TRUE,TRUE
7160,Negative,Negative,Negative,TRUE,TRUE
7161,Positive,Neutral,Positive,FALSE,TRUE
7162,Positive,Positive,Positive,TRUE,TRUE
7163,Positive,Negative,Negative,FALSE,FALSE
7164,Positive,Positive,Positive,TRUE,TRUE
7165,Negative,Negative,Negative,TRUE,TRUE
7166,Positive,Negative,Negative,FALSE,FALSE
7167,Negative,Negative,Negative,TRUE,TRUE
7168,Negative,Negative,Negative,TRUE,TRUE
7169,Negative,Negative,Negative,TRUE,TRUE
7170,Negative,Neutral,Negative,FALSE,TRUE
7171,Negative,Negative,Negative,TRUE,TRUE
7172,Positive,Negative,Positive,FALSE,TRUE
7173,Negative,Neutral,Negative,FALSE,TRUE
7174,Positive,Positive,Positive,TRUE,TRUE
7175,Positive,Positive,Positive,TRUE,TRUE
7176,Positive,Positive,Positive,TRUE,TRUE
7177,Negative,Negative,Negative,TRUE,TRUE
7178,Positive,Positive,Positive,TRUE,TRUE
7179,Positive,Positive,Positive,TRUE,TRUE
7180,Positive,Positive,Positive,TRUE,TRUE
7181,Negative,Negative,Negative,TRUE,TRUE
7182,Positive,Positive,Positive,TRUE,TRUE
7183,Positive,Positive,Positive,TRUE,TRUE
7184,Positive,Positive,Positive,TRUE,TRUE
7185,Negative,Neutral,Negative,FALSE,TRUE
7186,Positive,Neutral,Neutral,FALSE,FALSE
7187,Positive,Neutral,Negative,FALSE,FALSE
7188,Positive,Positive,Positive,TRUE,TRUE
7189,Positive,Positive,Positive,TRUE,TRUE
7190,Positive,Positive,Positive,TRUE,TRUE
7191,Positive,Negative,Positive,FALSE,TRUE
7192,Negative,Negative,Negative,TRUE,TRUE
7193,Positive,Neutral,Positive,FALSE,TRUE
7194,Positive,Neutral,Negative,FALSE,FALSE
7195,Positive,Positive,Positive,TRUE,TRUE
7196,Positive,Positive,Negative,TRUE,FALSE
7197,Positive,Positive,Positive,TRUE,TRUE
7198,Negative,Negative,Negative,TRUE,TRUE
7199,Positive,Positive,Positive,TRUE,TRUE
7200,Positive,Neutral,Positive,FALSE,TRUE
7201,Positive,Positive,Positive,TRUE,TRUE
7202,Positive,Neutral,Negative,FALSE,FALSE
7203,Positive,Neutral,Positive,FALSE,TRUE
7204,Positive,Positive,Positive,TRUE,TRUE
7205,Neutral,Negative,Negative,FALSE,FALSE
7206,Positive,Neutral,Negative,FALSE,FALSE
7207,Positive,Neutral,Negative,FALSE,FALSE
7208,Negative,Neutral,Negative,FALSE,TRUE
7209,Positive,Positive,Positive,TRUE,TRUE
7210,Neutral,Negative,Negative,FALSE,FALSE
7211,Negative,Negative,Negative,TRUE,TRUE
7212,Negative,Negative,Negative,TRUE,TRUE
7213,Positive,Negative,Positive,FALSE,TRUE
7214,Negative,Positive,Negative,FALSE,TRUE
7215,Negative,Neutral,Negative,FALSE,TRUE
7216,Negative,Negative,Negative,TRUE,TRUE
7217,Negative,Negative,Negative,TRUE,TRUE
7218,Positive,Positive,Positive,TRUE,TRUE
7219,Negative,Negative,Negative,TRUE,TRUE
7220,Positive,Positive,Negative,TRUE,FALSE
7221,Positive,Positive,Positive,TRUE,TRUE
7222,Positive,Neutral,Negative,FALSE,FALSE
7223,Positive,Negative,Negative,FALSE,FALSE
7224,Positive,Negative,Positive,FALSE,TRUE
7225,Positive,Neutral,Positive,FALSE,TRUE
7226,Negative,Neutral,Negative,FALSE,TRUE
7227,Positive,Neutral,Negative,FALSE,FALSE
7228,Negative,Negative,Negative,TRUE,TRUE
7229,Negative,Negative,Negative,TRUE,TRUE
7230,Positive,Negative,Negative,FALSE,FALSE
7231,Positive,Positive,Positive,TRUE,TRUE
7232,Positive,Negative,Negative,FALSE,FALSE
7233,Positive,Positive,Positive,TRUE,TRUE
7234,Positive,Positive,Positive,TRUE,TRUE
7235,Positive,Negative,Negative,FALSE,FALSE
7236,Positive,Positive,Positive,TRUE,TRUE
7237,Positive,Negative,Negative,FALSE,FALSE
7238,Negative,Negative,Negative,TRUE,TRUE
7239,Positive,Neutral,Positive,FALSE,TRUE
7240,Positive,Positive,Negative,TRUE,FALSE
7241,Positive,Positive,Positive,TRUE,TRUE
7242,Positive,Neutral,Negative,FALSE,FALSE
7243,Positive,Neutral,Positive,FALSE,TRUE
7244,Positive,Positive,Positive,TRUE,TRUE
7245,Negative,Negative,Negative,TRUE,TRUE
7246,Negative,Negative,Negative,TRUE,TRUE
7247,Positive,Negative,Positive,FALSE,TRUE
7248,Positive,Positive,Positive,TRUE,TRUE
7249,Negative,Negative,Negative,TRUE,TRUE
7250,Negative,Negative,Negative,TRUE,TRUE
7251,Positive,Positive,Positive,TRUE,TRUE
7252,Positive,Positive,Positive,TRUE,TRUE
7253,Negative,Negative,Negative,TRUE,TRUE
7254,Positive,Positive,Positive,TRUE,TRUE
7255,Negative,Neutral,Negative,FALSE,TRUE
7256,Positive,Positive,Positive,TRUE,TRUE
7257,Positive,Positive,Negative,TRUE,FALSE
7258,Negative,Neutral,Negative,FALSE,TRUE
7259,Positive,Positive,Positive,TRUE,TRUE
7260,Positive,Positive,Positive,TRUE,TRUE
7261,Positive,Neutral,Positive,FALSE,TRUE
7262,Positive,Negative,Negative,FALSE,FALSE
7263,Positive,Positive,Positive,TRUE,TRUE
7264,Positive,Positive,Positive,TRUE,TRUE
7265,Positive,Negative,Negative,FALSE,FALSE
7266,Negative,Negative,Negative,TRUE,TRUE
7267,Positive,Negative,Positive,FALSE,TRUE
7268,Positive,Neutral,Positive,FALSE,TRUE
7269,Positive,Positive,Positive,TRUE,TRUE
7270,Positive,Positive,Positive,TRUE,TRUE
7271,Positive,Positive,Positive,TRUE,TRUE
7272,Positive,Negative,Negative,FALSE,FALSE
7273,Positive,Neutral,Negative,FALSE,FALSE
7274,Negative,Neutral,Negative,FALSE,TRUE
7275,Negative,Negative,Negative,TRUE,TRUE
7276,Negative,Neutral,Positive,FALSE,FALSE
7277,Positive,Positive,Positive,TRUE,TRUE
7278,Positive,Positive,Positive,TRUE,TRUE
7279,Negative,Negative,Negative,TRUE,TRUE
7280,Negative,Negative,Negative,TRUE,TRUE
7281,Positive,Negative,Negative,FALSE,FALSE
7282,Negative,Positive,Negative,FALSE,TRUE
7283,Positive,Positive,Positive,TRUE,TRUE
7284,Negative,Negative,Negative,TRUE,TRUE
7285,Positive,Neutral,Positive,FALSE,TRUE
7286,Positive,Positive,Positive,TRUE,TRUE
7287,Negative,Negative,Negative,TRUE,TRUE
7288,Negative,Negative,Negative,TRUE,TRUE
7289,Positive,Negative,Negative,FALSE,FALSE
7290,Positive,Positive,Negative,TRUE,FALSE
7291,Positive,Neutral,Negative,FALSE,FALSE
7292,Positive,Positive,Negative,TRUE,FALSE
7293,Positive,Positive,Positive,TRUE,TRUE
7294,Negative,Negative,Negative,TRUE,TRUE
7295,Positive,Positive,Positive,TRUE,TRUE
7296,Negative,Neutral,Negative,FALSE,TRUE
7297,Negative,Neutral,Negative,FALSE,TRUE
7298,Negative,Negative,Negative,TRUE,TRUE
7299,Positive,Negative,Negative,FALSE,FALSE
7300,Positive,Positive,Positive,TRUE,TRUE
7301,Negative,Negative,Negative,TRUE,TRUE
7302,Neutral,Negative,Negative,FALSE,FALSE
7303,Positive,Neutral,Positive,FALSE,TRUE
7304,Positive,Positive,Positive,TRUE,TRUE
7305,Negative,Negative,Negative,TRUE,TRUE
7306,Positive,Positive,Positive,TRUE,TRUE
7307,Positive,Neutral,Positive,FALSE,TRUE
7308,Positive,Negative,Negative,FALSE,FALSE
7309,Positive,Positive,Positive,TRUE,TRUE
7310,Negative,Negative,Negative,TRUE,TRUE
7311,Negative,Negative,Negative,TRUE,TRUE
7312,Positive,Negative,Negative,FALSE,FALSE
7313,Positive,Positive,Positive,TRUE,TRUE
7314,Positive,Positive,Positive,TRUE,TRUE
7315,Positive,Neutral,Positive,FALSE,TRUE
7316,Positive,Positive,Positive,TRUE,TRUE
7317,Negative,Negative,Negative,TRUE,TRUE
7318,Positive,Positive,Positive,TRUE,TRUE
7319,Negative,Neutral,Negative,FALSE,TRUE
7320,Positive,Positive,Positive,TRUE,TRUE
7321,Negative,Neutral,Negative,FALSE,TRUE
7322,Positive,Negative,Negative,FALSE,FALSE
7323,Positive,Negative,Positive,FALSE,TRUE
7324,Positive,Neutral,Negative,FALSE,FALSE
7325,Neutral,Positive,Positive,FALSE,FALSE
7326,Positive,Neutral,Negative,FALSE,FALSE
7327,Positive,Positive,Positive,TRUE,TRUE
7328,Positive,Positive,Negative,TRUE,FALSE
7329,Positive,Positive,Negative,TRUE,FALSE
7330,Neutral,Neutral,Negative,TRUE,FALSE
7331,Positive,Negative,Negative,FALSE,FALSE
7332,Positive,Positive,Positive,TRUE,TRUE
7333,Negative,Negative,Negative,TRUE,TRUE
7334,Negative,Negative,Negative,TRUE,TRUE
7335,Negative,Negative,Negative,TRUE,TRUE
7336,Positive,Positive,Positive,TRUE,TRUE
7337,Positive,Positive,Positive,TRUE,TRUE
7338,Positive,Positive,Positive,TRUE,TRUE
7339,Positive,Neutral,Positive,FALSE,TRUE
7340,Positive,Neutral,Negative,FALSE,FALSE
7341,Positive,Negative,Negative,FALSE,FALSE
7342,Positive,Positive,Positive,TRUE,TRUE
7343,Positive,Negative,Negative,FALSE,FALSE
7344,Negative,Negative,Negative,TRUE,TRUE
7345,Negative,Negative,Negative,TRUE,TRUE
7346,Positive,Positive,Positive,TRUE,TRUE
7347,Positive,Neutral,Negative,FALSE,FALSE
7348,Positive,Negative,Negative,FALSE,FALSE
7349,Negative,Negative,Negative,TRUE,TRUE
7350,Negative,Negative,Negative,TRUE,TRUE
7351,Negative,Positive,Positive,FALSE,FALSE
7352,Positive,Positive,Positive,TRUE,TRUE
7353,Positive,Positive,Positive,TRUE,TRUE
7354,Negative,Negative,Negative,TRUE,TRUE
7355,Negative,Neutral,Positive,FALSE,FALSE
7356,Positive,Positive,Negative,TRUE,FALSE
7357,Positive,Neutral,Positive,FALSE,TRUE
7358,Positive,Positive,Positive,TRUE,TRUE
7359,Negative,Neutral,Negative,FALSE,TRUE
7360,Positive,Positive,Positive,TRUE,TRUE
7361,Negative,Negative,Negative,TRUE,TRUE
7362,Positive,Positive,Positive,TRUE,TRUE
7363,Positive,Neutral,Negative,FALSE,FALSE
7364,Positive,Positive,Positive,TRUE,TRUE
7365,Positive,Neutral,Positive,FALSE,TRUE
7366,Positive,Positive,Positive,TRUE,TRUE
7367,Positive,Positive,Positive,TRUE,TRUE
7368,Positive,Positive,Positive,TRUE,TRUE
7369,Negative,Negative,Positive,TRUE,FALSE
7370,Positive,Neutral,Positive,FALSE,TRUE
7371,Positive,Neutral,Negative,FALSE,FALSE
7372,Positive,Positive,Positive,TRUE,TRUE
7373,Positive,Neutral,Positive,FALSE,TRUE
7374,Positive,Positive,Positive,TRUE,TRUE
7375,Positive,Positive,Positive,TRUE,TRUE
7376,Positive,Positive,Positive,TRUE,TRUE
7377,Negative,Negative,Negative,TRUE,TRUE
7378,Negative,Neutral,Negative,FALSE,TRUE
7379,Positive,Negative,Positive,FALSE,TRUE
7380,Positive,Positive,Positive,TRUE,TRUE
7381,Positive,Positive,Positive,TRUE,TRUE
7382,Positive,Negative,Negative,FALSE,FALSE
7383,Negative,Negative,Negative,TRUE,TRUE
7384,Positive,Positive,Positive,TRUE,TRUE
7385,Positive,Negative,Positive,FALSE,TRUE
7386,Positive,Negative,Negative,FALSE,FALSE
7387,Negative,Negative,Negative,TRUE,TRUE
7388,Positive,Negative,Negative,FALSE,FALSE
7389,Positive,Positive,Positive,TRUE,TRUE
7390,Negative,Negative,Negative,TRUE,TRUE
7391,Negative,Negative,Negative,TRUE,TRUE
7392,Positive,Neutral,Positive,FALSE,TRUE
7393,Positive,Positive,Positive,TRUE,TRUE
7394,Negative,Negative,Negative,TRUE,TRUE
7395,Positive,Positive,Positive,TRUE,TRUE
7396,Neutral,Neutral,Negative,TRUE,FALSE
7397,Positive,Neutral,Positive,FALSE,TRUE
7398,Negative,Negative,Negative,TRUE,TRUE
7399,Positive,Positive,Negative,TRUE,FALSE
7400,Negative,Negative,Negative,TRUE,TRUE
7401,Negative,Negative,Negative,TRUE,TRUE
7402,Positive,Positive,Positive,TRUE,TRUE
7403,Positive,Neutral,Positive,FALSE,TRUE
7404,Positive,Positive,Positive,TRUE,TRUE
7405,Positive,Positive,Positive,TRUE,TRUE
7406,Positive,Positive,Positive,TRUE,TRUE
7407,Positive,Positive,Positive,TRUE,TRUE
7408,Positive,Positive,Positive,TRUE,TRUE
7409,Negative,Negative,Negative,TRUE,TRUE
7410,Positive,Neutral,Positive,FALSE,TRUE
7411,Positive,Positive,Positive,TRUE,TRUE
7412,Positive,Positive,Negative,TRUE,FALSE
7413,Positive,Neutral,Positive,FALSE,TRUE
7414,Positive,Positive,Positive,TRUE,TRUE
7415,Positive,Negative,Negative,FALSE,FALSE
7416,Positive,Positive,Positive,TRUE,TRUE
7417,Positive,Positive,Positive,TRUE,TRUE
7418,Negative,Negative,Negative,TRUE,TRUE
7419,Positive,Positive,Positive,TRUE,TRUE
7420,Positive,Negative,Positive,FALSE,TRUE
7421,Positive,Negative,Negative,FALSE,FALSE
7422,Positive,Negative,Positive,FALSE,TRUE
7423,Positive,Positive,Positive,TRUE,TRUE
7424,Positive,Neutral,Negative,FALSE,FALSE
7425,Positive,Positive,Positive,TRUE,TRUE
7426,Positive,Neutral,Positive,FALSE,TRUE
7427,Positive,Positive,Positive,TRUE,TRUE
7428,Positive,Negative,Negative,FALSE,FALSE
7429,Negative,Negative,Negative,TRUE,TRUE
7430,Positive,Negative,Positive,FALSE,TRUE
7431,Negative,Negative,Negative,TRUE,TRUE
7432,Positive,Neutral,Positive,FALSE,TRUE
7433,Positive,Neutral,Positive,FALSE,TRUE
7434,Positive,Positive,Positive,TRUE,TRUE
7435,Negative,Negative,Negative,TRUE,TRUE
7436,Positive,Positive,Positive,TRUE,TRUE
7437,Positive,Positive,Positive,TRUE,TRUE
7438,Negative,Negative,Negative,TRUE,TRUE
7439,Positive,Negative,Negative,FALSE,FALSE
7440,Positive,Positive,Positive,TRUE,TRUE
7441,Positive,Positive,Positive,TRUE,TRUE
7442,Neutral,Neutral,Neutral,TRUE,TRUE
7443,Positive,Neutral,Positive,FALSE,TRUE
7444,Positive,Negative,Negative,FALSE,FALSE
7445,Negative,Negative,Negative,TRUE,TRUE
7446,Positive,Positive,Negative,TRUE,FALSE
7447,Positive,Negative,Negative,FALSE,FALSE
7448,Positive,Positive,Positive,TRUE,TRUE
7449,Negative,Negative,Negative,TRUE,TRUE
7450,Positive,Neutral,Positive,FALSE,TRUE
7451,Negative,Positive,Negative,FALSE,TRUE
7452,Positive,Positive,Positive,TRUE,TRUE
7453,Positive,Positive,Positive,TRUE,TRUE
7454,Positive,Neutral,Negative,FALSE,FALSE
7455,Positive,Positive,Positive,TRUE,TRUE
7456,Negative,Negative,Negative,TRUE,TRUE
7457,Positive,Positive,Positive,TRUE,TRUE
7458,Positive,Negative,Negative,FALSE,FALSE
7459,Positive,Negative,Negative,FALSE,FALSE
7460,Positive,Neutral,Negative,FALSE,FALSE
7461,Positive,Positive,Positive,TRUE,TRUE
7462,Neutral,Neutral,Negative,TRUE,FALSE
7463,Positive,Positive,Positive,TRUE,TRUE
7464,Positive,Neutral,Positive,FALSE,TRUE
7465,Positive,Positive,Positive,TRUE,TRUE
7466,Positive,Positive,Positive,TRUE,TRUE
7467,Positive,Positive,Positive,TRUE,TRUE
7468,Positive,Positive,Positive,TRUE,TRUE
7469,Positive,Neutral,Positive,FALSE,TRUE
7470,Positive,Positive,Positive,TRUE,TRUE
7471,Negative,Negative,Negative,TRUE,TRUE
7472,Positive,Positive,Positive,TRUE,TRUE
7473,Negative,Negative,Negative,TRUE,TRUE
7474,Neutral,Negative,Negative,FALSE,FALSE
7475,Positive,Neutral,Negative,FALSE,FALSE
7476,Negative,Negative,Negative,TRUE,TRUE
7477,Negative,Negative,Negative,TRUE,TRUE
7478,Positive,Neutral,Negative,FALSE,FALSE
7479,Positive,Positive,Positive,TRUE,TRUE
7480,Positive,Positive,Positive,TRUE,TRUE
7481,Positive,Positive,Positive,TRUE,TRUE
7482,Positive,Positive,Positive,TRUE,TRUE
7483,Positive,Neutral,Positive,FALSE,TRUE
7484,Positive,Neutral,Negative,FALSE,FALSE
7485,Positive,Positive,Positive,TRUE,TRUE
7486,Positive,Positive,Positive,TRUE,TRUE
7487,Positive,Negative,Negative,FALSE,FALSE
7488,Negative,Negative,Negative,TRUE,TRUE
7489,Positive,Positive,Negative,TRUE,FALSE
7490,Negative,Negative,Negative,TRUE,TRUE
7491,Negative,Negative,Positive,TRUE,FALSE
7492,Neutral,Positive,Positive,FALSE,FALSE
7493,Positive,Negative,Negative,FALSE,FALSE
7494,Positive,Positive,Positive,TRUE,TRUE
7495,Positive,Positive,Positive,TRUE,TRUE
7496,Positive,Positive,Positive,TRUE,TRUE
7497,Positive,Positive,Positive,TRUE,TRUE
7498,Positive,Positive,Positive,TRUE,TRUE
7499,Positive,Positive,Positive,TRUE,TRUE
7500,Positive,Positive,Positive,TRUE,TRUE
7501,Positive,Positive,Positive,TRUE,TRUE
7502,Positive,Positive,Positive,TRUE,TRUE
7503,Positive,Neutral,Positive,FALSE,TRUE
7504,Positive,Positive,Positive,TRUE,TRUE
7505,Positive,Positive,Positive,TRUE,TRUE
7506,Positive,Positive,Positive,TRUE,TRUE
7507,Positive,Positive,Positive,TRUE,TRUE
7508,Positive,Positive,Positive,TRUE,TRUE
7509,Negative,Negative,Negative,TRUE,TRUE
7510,Positive,Positive,Positive,TRUE,TRUE
7511,Positive,Positive,Positive,TRUE,TRUE
7512,Positive,Negative,Negative,FALSE,FALSE
7513,Positive,Neutral,Positive,FALSE,TRUE
7514,Positive,Neutral,Negative,FALSE,FALSE
7515,Positive,Negative,Negative,FALSE,FALSE
7516,Positive,Positive,Positive,TRUE,TRUE
7517,Positive,Negative,Negative,FALSE,FALSE
7518,Positive,Negative,Negative,FALSE,FALSE
7519,Positive,Positive,Positive,TRUE,TRUE
7520,Positive,Positive,Positive,TRUE,TRUE
7521,Positive,Positive,Positive,TRUE,TRUE
7522,Positive,Positive,Positive,TRUE,TRUE
7523,Negative,Negative,Negative,TRUE,TRUE
7524,Positive,Negative,Negative,FALSE,FALSE
7525,Positive,Positive,Positive,TRUE,TRUE
7526,Positive,Positive,Positive,TRUE,TRUE
7527,Positive,Positive,Positive,TRUE,TRUE
7528,Positive,Negative,Positive,FALSE,TRUE
7529,Positive,Neutral,Positive,FALSE,TRUE
7530,Positive,Positive,Positive,TRUE,TRUE
7531,Positive,Positive,Negative,TRUE,FALSE
7532,Negative,Negative,Negative,TRUE,TRUE
7533,Positive,Positive,Positive,TRUE,TRUE
7534,Negative,Negative,Negative,TRUE,TRUE
7535,Negative,Negative,Negative,TRUE,TRUE
7536,Negative,Neutral,Negative,FALSE,TRUE
7537,Positive,Neutral,Positive,FALSE,TRUE
7538,Positive,Positive,Positive,TRUE,TRUE
7539,Positive,Neutral,Positive,FALSE,TRUE
7540,Negative,Neutral,Negative,FALSE,TRUE
7541,Negative,Positive,Negative,FALSE,TRUE
7542,Negative,Neutral,Negative,FALSE,TRUE
7543,Positive,Positive,Positive,TRUE,TRUE
7544,Negative,Neutral,Negative,FALSE,TRUE
7545,Positive,Neutral,Positive,FALSE,TRUE
7546,Positive,Positive,Positive,TRUE,TRUE
7547,Positive,Negative,Positive,FALSE,TRUE
7548,Negative,Neutral,Negative,FALSE,TRUE
7549,Negative,Positive,Negative,FALSE,TRUE
7550,Positive,Positive,Positive,TRUE,TRUE
7551,Positive,Neutral,Negative,FALSE,FALSE
7552,Positive,Positive,Positive,TRUE,TRUE
7553,Positive,Positive,Positive,TRUE,TRUE
7554,Positive,Positive,Positive,TRUE,TRUE
7555,Negative,Negative,Negative,TRUE,TRUE
7556,Positive,Positive,Positive,TRUE,TRUE
7557,Positive,Positive,Positive,TRUE,TRUE
7558,Positive,Positive,Positive,TRUE,TRUE
7559,Negative,Negative,Negative,TRUE,TRUE
7560,Negative,Negative,Negative,TRUE,TRUE
7561,Positive,Positive,Positive,TRUE,TRUE
7562,Negative,Neutral,Negative,FALSE,TRUE
7563,Negative,Negative,Negative,TRUE,TRUE
7564,Positive,Positive,Positive,TRUE,TRUE
7565,Positive,Positive,Positive,TRUE,TRUE
7566,Positive,Neutral,Positive,FALSE,TRUE
